NTS 3 2016;MXO;05/28/16;13:30;Field 1;¼;Bronze;2;xx;Manchester Chargers;4;3;Nottingham Hoods
NTS 3 2016;MXO;05/28/16;13:30;Field 2;¼;Bronze;2;xx;Thames Valley Vikings;3;2;Galaxy Knights
NTS 3 2016;MXO;05/28/16;13:30;Field 3;¼;Bronze;2;xx;Canterbury Cougars;5;1;Cambridge Bees
NTS 3 2016;MXO;05/28/16;13:30;Field 4;¼;Bronze;2;xx;CSSC Phantoms;6;2;Oxford Touch
NTS 3 2016;MXO;05/28/16;14:10;Field 1;¼;Gold;2;xx;Wigan Touch Warriors;6;3;Bareback Riders
NTS 3 2016;MXO;05/28/16;14:10;Field 2;¼;Gold;2;xx;Cambridge Hornets;3;4;Bristol Fijians
NTS 3 2016;MXO;05/28/16;14:10;Field 3;¼;Gold;2;xx;London Scorpions;6;5;London Galaxy
NTS 3 2016;MXO;05/28/16;14:10;Field 4;¼;Gold;2;xx;Hot Custard;5;4;Tumeke Sports
NTS 3 2016;MXO;05/28/16;14:50;Field 1;Semifinal;Bronze;2;xx;Manchester Chargers;6;4;CSSC Phantoms
NTS 3 2016;MXO;05/28/16;14:50;Field 2;Semifinal;Bronze;2;xx;Thames Valley Vikings;2;0;Canterbury Cougars
NTS 3 2016;MXO;05/28/16;14:50;Field 3;Semifinal;Wood;2;xx;Nottingham Hoods;2;4;Oxford Touch
NTS 3 2016;MXO;05/28/16;14:50;Field 4;Semifinal;Wood;2;xx;Galaxy Knights;6;3;Cambridge Bees
NTS 3 2016;MXO;05/28/16;15:30;Field 1;Semifinal;Gold;2;xx;Wigan Touch Warriors;6;2;Hot Custard
NTS 3 2016;MXO;05/28/16;15:30;Field 2;Semifinal;Gold;2;xx;Bristol Fijians;2;7;London Scorpions
NTS 3 2016;MXO;05/28/16;15:30;Field 3;Semifinal;Silver;2;xx;Bareback Riders;2;8;Tumeke Sports
NTS 3 2016;MXO;05/28/16;15:30;Field 4;Semifinal;Silver;2;xx;Cambridge Hornets;4;5;London Galaxy
NTS 3 2016;MXO;05/28/16;16:10;Field 1;Final;Bronze;2;xx;Manchester Chargers;5;4;Thames Valley Vikings
NTS 3 2016;MXO;05/28/16;16:10;Field 2;Final;Wood;2;xx;Oxford Touch;4;3;Galaxy Knights
NTS 3 2016;MXO;05/28/16;16:50;Field 1;Final;Silver;2;xx;Tumeke Sports;5;3;London Galaxy
NTS 3 2016;MXO;05/28/16;17:30;Field 1;Final;Gold;2;xx;Wigan Touch Warriors;7;6;London Scorpions
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
NTS 4 Finals 2016;MXO;07/23/16;10:00;Field 1;Pool A;Gold;4;xx;Wigan Touch Warriors;6;1;Cambridge Hornets
NTS 4 Finals 2016;MXO;07/23/16;10:00;Field 2;Pool A;Gold;4;xx;Bristol Fijians;3;5;Hot Custard
NTS 4 Finals 2016;MXO;07/23/16;10:00;Field 3;Pool B;Gold;4;xx;Tumeke Sports;5;4;Bareback Riders
NTS 4 Finals 2016;MXO;07/23/16;10:00;Field 4;Pool B;Gold;4;xx;London Galaxy;2;2;London Scorpions
NTS 4 Finals 2016;MXO;07/23/16;10:30;Field 1;Pool C;Gold;4;xx;CSSC Phantoms;4;3;Oxford Touch
NTS 4 Finals 2016;MXO;07/23/16;10:30;Field 2;Pool C;Gold;4;xx;Galaxy Knights;0;4;Manchester Chargers
NTS 4 Finals 2016;MXO;07/23/16;10:30;Field 3;Pool D;Gold;4;xx;Thames Valley Vikings;2;3;Canterbury Cougars
NTS 4 Finals 2016;MXO;07/23/16;10:30;Field 4;Pool D;Gold;4;xx;Cambridge Bees;2;8;Nottingham Hoods
NTS 4 Finals 2016;MXO;07/23/16;11:00;Field 1;Pool B;Gold;4;xx;Tumeke Sports;5;6;London Scorpions
NTS 4 Finals 2016;MXO;07/23/16;11:00;Field 2;Pool B;Gold;4;xx;Bareback Riders;4;5;London Galaxy
NTS 4 Finals 2016;MXO;07/23/16;11:00;Field 3;Pool A;Gold;4;xx;Wigan Touch Warriors;5;5;Bristol Fijians
NTS 4 Finals 2016;MXO;07/23/16;11:00;Field 4;Pool A;Gold;4;xx;Hot Custard;7;2;Cambridge Hornets
NTS 4 Finals 2016;MXO;07/23/16;11:30;Field 1;Pool D;Gold;4;xx;Thames Valley Vikings;7;1;Nottingham Hoods
NTS 4 Finals 2016;MXO;07/23/16;11:30;Field 2;Pool D;Gold;4;xx;Canterbury Cougars;3;0;Cambridge Bees
NTS 4 Finals 2016;MXO;07/23/16;11:30;Field 3;Pool C;Gold;4;xx;CSSC Phantoms;6;2;Galaxy Knights
NTS 4 Finals 2016;MXO;07/23/16;11:30;Field 4;Pool C;Gold;4;xx;Manchester Chargers;7;1;Oxford Touch
